Sample_ID	DNA_concentration	k__Bacteria	k__Archaea	k__Eukaryota	unclassified	bac_frac	Sample_type	log_copies_per_extraction	Plate	alpha
P10G07	202.64	77.37951667813535	0	0	22.62048	0.9697820933306046	next_day	10.186120960248028	P10	2.825991031904262
P10H07	55.71	93.50606158038065	0.6698639406384567	0	5.82407	0.9417805378263164	next_day	9.044709498313631	P10	3.0473678158596185
P10A08	3.47	45.75206655841838	0	0	54.24793	0.9183500439489624	next_day	7.389931934442844	P10	0.758374760470943
P10B08	57.23	91.64697738671836	0.8708891815807128	0	7.48213	0.9201704097767932	next_day	9.287867411601727	P10	3.3269200510451036
P10C08	171.26	90.26368298316063	0	0	9.73632	0.955471433180788	next_day	9.92337353268629	P10	3.7738981765468607
P10D08	132.1	91.36526465589672	0.7401499008364522	0	7.89459	0.9551017106755012	next_day	9.95988617128083	P10	4.140670723933796
P10E08	57.48	89.61375334423445	0.0149231746403926	0	10.37132	0.9248011872030284	next_day	9.057378850579523	P10	3.385216751684545
P10F08	101.35	100	0	0	0	0.9180504787123526	next_day	9.778894270974654	P10	3.2355164056432812
P10G08	116.38	92.14016166322526	0	0	7.85984	0.9558714408189358	next_day	9.8521611847493	P10	3.1095891304902192
P10H08	68.44	88.80019469088792	3.979555432152512	0	7.22025	0.9267652102614962	next_day	9.521547843675258	P10	3.302837306571018
P10A09	153.56	98.0092810598187	0	1.960189541575e-4	1.99052	0.925611744665452	next_day	9.950613454693094	P10	3.027576738373884
P10B09	126.02	86.5836689580387	0	0	13.41633	0.9040661194100672	next_day	9.862369959974147	P10	3.3771435016526232
P10C09	85.52	72.21089674473463	0	0	27.7891	0.9507401364681188	next_day	9.50889287886209	P10	2.910451725583425
P10D09	177.43	96.92941121079484	0	0	3.07059	0.9517877510136342	next_day	9.97872818269012	P10	3.0333499559753685
P10E09	192.91	92.80195446313138	0	0	7.19805	0.9521069273177584	next_day	10.037335269452358	P10	3.1590631018886466
P10F09	99.76	94.74298206958744	0	0	5.25702	0.9218334034196144	next_day	9.831810952436715	P10	3.1740034253871254
P10G09	10.08	91.20721309824418	0	0	8.79279	0.9491556616055208	next_day	8.063506089812684	P10	2.694639371268546
P10H09	193.95	91.9818539465892	0	0	8.01815	0.9618761617432604	next_day	10.157620862856216	P10	2.925227312187921
P10A10	89.83	89.98454207265704	0	0	10.01546	0.9047499211776	next_day	9.56254199207974	P10	3.4635250700837834
P10B10	102.59	93.99970091807876	0.7100675471140904	0	5.29023	0.9334309979171084	next_day	9.637987301463504	P10	3.503881402308029
P10C10	24	99.61844972919486	0	0	0.38155	0.9328783591124896	next_day	8.916570117947597	P10	3.3663083303962287
P10D10	122.48	95.38684137373848	0	0	4.61316	0.923932607757648	next_day	9.343145201988484	P10	2.274833138758483
P10E10	170.07	95.70615113112248	0	0	4.29385	0.900729986482941	next_day	9.788290471033756	P10	2.8070340410586883
P10F10	5.74	93.2821595805894	0.001325519816646	0.0629808605838799	6.65353	0.921535788514981	next_day	8.52039700735126	P10	1.197176001382442
P10G10	141.93	93.315223952934	0	0	6.68478	0.931855936630485	next_day	9.870211526972254	P10	3.802761858806604
P10H10	1.51	88.40889514756158	0	7.283481727261875	4.30762	0.8218029972988838	next_day	7.475951459881132	P10	0.9433662689921136
P10A11	14.94	44.58594248516189	0	0.0012930298299347	55.41276	0.9735618569753184	next_day	8.894255990921435	P10	1.0039771672035585
P10B11	104.83	93.36365895248778	0	0	6.63634	0.9506869415659016	next_day	9.93419886118207	P10	3.200757468239542
P10C11	2.06	98.92822	0	1.07178	0	0.7885396617690158	next_day	7.663666709207769	P10	0.25017361072778554
P10D11	122.72	94.54461138459293	0	0	5.45539	0.8932711969190776	next_day	9.76893295475396	P10	3.4249752053303775
P10E11	1.43	87.23476	0	12.76524	0	0.7603434696278701	next_day	7.460561957033547	P10	0.7789834455584509
P10F11	0.74	2.84551	0	97.15449	0	0.7918417352607429	next_day	6.522878745280337	P10	0.17263144606833605
P10G11	0.74	64.63092	0	35.36908	0	0.28468097061841574	next_day	6.522878745280337	P10	3.1009040450969785
P10H11	16.66	100	0	0	0	0.9545913465369508	next_day	9.26938796031653	P10	2.295903762127513
P13A01	30.8	91.86667187948792	0	0	8.13333	0.9072939184087534	next_day	9.058793055166966	P13	2.625452043761943
P13B01	2.34	98.27388234435224	0	0	1.72612	0.8964363943487205	next_day	7.857100253306688	P13	2.840976776705416
P13C01	10.67	94.88266486418584	0	0	5.1173400000000004	0.966579272488615	next_day	8.251199149907398	P13	2.0922405244101117
P13D01	115.5	93.65173657727864	0	0.0032872913377884	6.34498	0.9255017582889136	next_day	9.932192656057303	P13	2.69022681821382
P13E01	48.56	96.0291488203964	0	0	3.97085	0.9210145861196016	next_day	9.36751679747318	P13	2.190279651188933
P13F01	139.52	90.4925009796162	0	0	9.5075	0.8897932191693467	next_day	9.891660928328102	P13	2.5913949520284394
P13G01	121.44	91.96508809524065	0	0	8.03491	0.960148013148868	next_day	9.745212427457984	P13	3.2927531685334195
P13H01	57.77	99.11220226174862	0	0.0255180492080402	0.86228	0.9052417086714102	next_day	9.676726459608847	P13	2.472266996196774
P13A02	124.32	82.47536629953191	0	0	17.52463	0.945370302825987	next_day	9.936001197277635	P13	3.132077878016983
P13B02	105.78	91.60550859512324	0	0	8.39449	0.9539175449314168	next_day	9.855082305538016	P13	3.072377376809462
P13C02	107.63	88.86893694518233	0	0	11.13106	0.9412369210051488	next_day	9.599331829281835	P13	2.965314195758016
P13D02	12.34	89.4891750429751	0	0	10.51082	0.9265210992213836	same_day	8.717010710247136	P13	2.472452200482899
P13E02	198.94	97.98008469913864	0	0	2.01992	0.9394947267541855	next_day	10.229214317810722	P13	1.6907509319663123
P13F02	55.9	94.77877248739448	0	0	5.22123	0.8970138144460876	next_day	9.386989588288246	P13	3.2138448832332895
P13G02	4.66	92.85221556251297	0	0	7.14778	0.9328847196844172	next_day	8.355733874394366	P13	2.4401614364134208
P13H02	43.2	89.56161834921814	0	0	10.43838	0.9480205736850044	next_day	9.35679611824555	P13	2.6296998676362207
P13A03	6.99	91.72925360797755	0	0	8.27075	0.945456940093862	next_day	8.058912698368296	P13	3.422661513749014
P13B03	196.34	97.1896367847304	0	0	2.81036	0.9122410038854002	next_day	10.090792223802223	P13	3.070287703048667
P13C03	158.56	86.88290409682303	0	0	13.1171	0.9285250531514924	next_day	10.09280253575868	P13	3.01406741791106
P13D03	94.44	92.47035841630158	0	0	7.52964	0.9516525368314802	next_day	9.725834945807303	P13	2.7952522473161827
P13E03	95.71	93.87083487202986	0	0	6.12917	0.9304347925174092	next_day	9.762583651812085	P13	2.805294595777837
P13F03	2.56	98.54893735507711	0	0	1.45106	0.8028938520653218	next_day	6.522878745280337	P13	1.490990298349164
P13G03	12.36	100	0	0	0	0.9332343641193878	next_day	8.85043325808632	P13	0.6322077580009323
P13H03	166.68	82.18396767640279	0	0	17.81603	0.8962606420365135	next_day	10.065411092135507	P13	3.0923968161009374
P13A04	46.31	93.96301002549184	0	0	6.03699	0.9023320240333452	next_day	9.515857905028092	P13	3.0598078577467307
P13B04	13	98.14982666758463	0	0	1.85017	0.948109092840489	next_day	8.941435151126257	P13	1.879038605165684
P13C04	187.81	99.83298815802604	0	0	0.16701	0.8787273071287393	next_day	9.972005449050435	P13	2.030616604628073
P13D04	30.25	92.07367454078172	0	0	7.92633	0.8795154080328235	next_day	9.029305211215853	P13	1.02936846497304
P13E04	75.16	79.763377911047	0	0	20.23662	0.9003211796829457	next_day	9.881701224765353	P13	1.5179012247124255
P13F04	21.04	99.38593095006152	0	0	0.61407	0.9469997216560568	next_day	9.02679672397616	P13	2.6166922482191852
P13G04	99.47	100	0	0	0	0.931167176882197	next_day	9.808606019914397	P13	1.6203336038926106
P13H04	59.96	94.06487251058311	0	0	5.93513	0.939607271225899	next_day	9.61580299216812	P13	3.151044751253618
P13A05	82.78	82.50281285485524	0	0	17.49719	0.9188742653277692	next_day	9.170200365255525	P13	3.477054850815743
P13B05	54.3	91.29440915466525	0	0	8.70559	0.95344779856787	next_day	8.947168598806176	P13	3.4773847327729075
P13C05	197.57	93.10189419787046	0	0	6.89811	0.9475590820153228	next_day	9.84744989830846	P13	2.860893574096275
P13D05	20.57	91.26788225909758	0	0	8.73212	0.9417980545279174	next_day	8.432936340881097	P13	2.9050219262997365
P13E05	126.16	75.91320791982027	0	0	24.08679	0.9220802851062334	next_day	9.41354221057389	P13	3.1699799072215997
P13F05	9.97	94.0492505921892	0	0	5.95075	0.9432256026620964	next_day	8.218496240803772	P13	2.512215186977173
P13G05	54.76	96.66235522768191	0	0	3.33764	0.9628109285013322	next_day	9.104076330303906	P13	3.36534783639649
P13H05	175.71	100	0	0	0	0.9634378460322216	next_day	9.878292441060228	P13	1.7892843170691286
P13A06	86.31	71.19087993760877	0	0	28.80912	0.946606682521942	next_day	9.755534088479765	P13	2.745360046373713
P13B06	20.18	79.69383013089895	0	0	20.30617	0.9048570772027278	next_day	9.228654969295391	P13	0.8680198833225735
P13C06	76.61	82.75059912937508	0	0	17.2494	0.9316641467628456	next_day	9.700266791036809	P13	2.923120196997766
P13D06	77.77	94.2064069484579	0	0	5.79359	0.9234840996163588	next_day	9.417250947135663	P13	2.3577484044914305
P13E06	65.75	87.02163184706629	0	0	12.97837	0.9236082098988022	next_day	9.232562739572147	P13	3.4166698018564015
P13F06	79.46	94.08852995353232	0	0	5.91147	0.9045387258930928	next_day	9.629984983218652	P13	2.601343170776237
P13G06	157.75	84.03611033944813	0	0	15.96389	0.8950106419374598	next_day	9.997061683793012	P13	3.0497757355627733
P13H06	58.19	90.71140821979918	0	0	9.28859	0.90593346119816	next_day	9.459769803399944	P13	3.103822344116682
P13A07	37.93	100	0	0	0	0.9244444698736324	next_day	9.072785562611774	P13	2.360367340686948
P13B07	6.27	92.12552246541676	0.0049658333193018	0	7.86951	0.8893018209952285	next_day	7.394154843264933	P13	0.4821970304125934
P13D07	6.23	94.46424360668269	0	0	5.53576	0.9205453756735016	next_day	7.56165258326659	P13	2.846788693991978
P13E07	202.39	93.21386767422112	0	0	6.78613	0.9143781197446624	next_day	10.186129124012176	P13	2.9166746131640116
P13F07	172.3	84.86076087678912	0	0	15.13924	0.9314156314007608	next_day	10.131811632123982	P13	2.505372786716616
P13G07	108.41	77.14363180665094	0	0	22.85637	0.894560831522663	next_day	10.008011527161491	P13	2.576328321313126
P13H07	51.43	99.24084440334634	0	0.0187302817430763	0.74043	0.9294097106946972	next_day	9.450624527317732	P13	3.0066627459038457
P13A08	27.54	100	0	0	0	0.9544714913370548	next_day	9.259107529384076	P13	3.0278145635753018
P13B08	147.76	91.17385999101892	0	0	8.82614	0.9487557313235828	next_day	9.945530589682187	P13	2.1451342328313165
P13C08	20.91	90.6499733132136	0	0	9.35003	0.9430770484684208	next_day	8.987711125641852	P13	2.4548457819632787
P13D08	3.34	97.26062903253997	0	0	2.73937	0.9690589591669548	next_day	7.0328138156221245	P13	0.5351778988794388
P13E08	97.79	91.226475696265	0	0	8.77352	0.9321741573856116	next_day	9.227856238797209	P13	2.60636476286013
P13F08	45.35	85.39023575842724	0	0	14.60976	0.9540757586338844	next_day	9.385308988602135	P13	0.5273883649033893
P13G08	77.96	84.747079064334	0	0	15.25292	0.95835043794871	next_day	9.750061091529597	P13	2.8110912695601957
P13H08	150.98	95.3479758133382	0	0	4.65202	0.9516944943379362	next_day	10.068768550974127	P13	2.5936757202648084
P13A09	29.25	89.48639914075098	0	0	10.5136	0.9522640584702724	next_day	9.375269251344438	P13	2.62737168692447
P13B09	42.32	92.26150266047716	0	0	7.7385	0.9135664675436704	next_day	9.478186758658705	P13	2.2347877037542316
P13C09	51.15	96.664592286231	0	0	3.33541	0.927807647107921	next_day	9.203633194728823	P13	2.704028190463754
P13D09	151.95	80.77323846899401	0	0	19.22676	0.943114610270366	next_day	9.977104375887432	P13	2.366661439307136
P13E09	166.49	85.73290893257175	0	0.001311733576192	14.26578	0.8928252856941443	next_day	10.162705111294914	P13	2.6968003189745455
P13F09	140.92	89.63479138388595	0	0	10.36521	0.89489110200441635	next_day	9.946984249148764	P13	2.7237751350962625
P13G09	100.03	98.51672962171712	0	0	1.48327	0.9556257537479276	next_day	9.80469220951552	P13	2.8786456273615983
P13H09	118.12	99.01460908876408	0	0	0.98539	0.9615193127708151	next_day	10.289654970508929	P13	1.9909746150974057
P13A10	10.69	89.99826980999885	0	0	10.00173	0.9537458234679947	next_day	8.610808717251688	P13	2.6304588656299415
P13B10	132.17	95.8519808826783	0	0	4.14802	0.9313744558134566	next_day	9.911004210334744	P13	3.122611131928576
P13C10	25.16	84.93749286664757	0	0	15.06251	0.9379016392107647	next_day	9.054289642590152	P13	1.610990281318208
P13D10	9.25	99.46695	0.53305	0	0	0.9347696181988324	next_day	8.268077090389482	P13	1.310020624827158
P13E10	172.36	73.93415837356865	0	0	26.06584	0.8952011305340196	next_day	10.056459412149165	P13	2.7957789413180567
P13F10	83.58	96.41821701029288	0	0	3.58178	0.929953888102076	next_day	9.282573618421964	P13	3.084363582342114
P13G10	6.67	95.91839722480216	0	0.014879251181425	4.06672	0.3776027585228758	next_day	7.434691300802764	P13	1.7305473812502012
P13H10	42.77	86.79573075847699	0	0	13.20427	0.9478196098760262	next_day	9.540231278899304	P13	2.497190669460499
P13A11	38.13	95.1559024710775	0	0	4.8441	0.9763055398023542	next_day	9.374329885296676	P13	2.2155136010280234
P13B11	156.1	93.5276753273042	0	0	6.47232	0.8964113163139098	next_day	10.061427221558942	P13	2.8185358883581193
P13C11	117.15	93.17687340601816	0	0	6.82313	0.9071100630401384	next_day	9.849629801841774	P13	3.6666190001352006
P13D11	170.61	97.2724358486898	0	0	2.72756	0.920402634817156	next_day	9.985030462605032	P13	3.5940612812429062
P13E11	172.1	96.3248548759218	0	0	3.67515	0.9236627381419996	next_day	10.068842441794343	P13	2.811414716943287
P13F11	140.8	96.5109471154732	0	0	3.48905	0.90591124694394	next_day	10.02324070877814	P13	3.522783022906516
P13G11	140.2	99.0584882895841	0	0	0.94151	0.8952803185886369	next_day	10.022469665101507	P13	1.7435062345120682
P13H11	98.96	94.6740332690239	0	0	5.32597	0.9077679750997092	next_day	10.033207471664202	P13	2.5299098647835208
