log_copies_per_extraction	Sample_ID	DNA_concentration	type	unclassified	k__Bacteria	k__Archaea	k__Eukaryota	bac_frac	alpha	Sample_type
9.673810149954868	PD156	103.65	external	9.84554	90.15446182804578	0	0	0.9088442101097014	3.614107292239439	next_day
9.569286879602782	PD157	92.11	external	12.10029	87.04651805829332	0.8531897236143081	0	0.9567985810344607	3.6943193190001247	next_day
9.083998548175204	PD027	28.72	external	10.56268	89.09325949383566	0.3440653888235901	0	0.9269280367657299	3.8319705810876132	next_day
9.280036437800186	PD025	46.42	external	14.28555	81.70851012606984	4.005942066213327	0	0.9668480479022433	3.911970996045844	next_day
9.032643448900217	PD162	23.76	external	10.45502	89.54498185207186	0	0	0.9344915690674033	4.152905666192326	next_day
9.692760275332024	PD092	123.81	external	13.49985	85.62436621659862	0.8757793740470511	0	0.939654318978866	4.114526492057022	next_day
9.75442061330203	PD090	124	external	17.84194	82.15805556757367	0	0	0.9059829933871378	3.671591567109051	next_day
9.54902821939997	PD095	100.75	external	18.26738	80.3308740759537	1.4017471470225316	0	0.9300462105271639	4.102413541332888	next_day
9.762182604562444	PD045	137.6	external	9.69338	90.02878639937828	0.277837358653962	0	0.892936730302409	3.9279899780883376	next_day
9.382856180960525	PD122	53.26	external	10.7793	88.5387024614781	0.5794527357732931	0.1025413465377769	0.9213629103335643	4.280354422678272	next_day
10.191924146996985	PD097	254.39	external	6.68755	92.99991995771006	0.3125313933099714	0	0.9217699375224871	4.247806049829633	next_day
9.007423618525786	PD143	24.56	external	3.68014	96.31986068651742	0	0	0.9178606039621335	3.15340800278327	next_day
9.43237672087011	PD197	50.81	external	11.41	88.5900043588664	0	0	0.9127208625728548	3.9434129526071016	next_day
8.867446422423702	PD186	18.3	external	11.24943	88.75057238074568	0	0	0.9408380811414343	3.4738473528173786	next_day
10.01591372240906	PD054	170.2	external	8.68716	91.11667443050284	0.1961673780573298	0	0.9273824686248688	3.930088529210302	next_day
9.45200981103608	PD107	56.4	external	8.96835	91.03164820529368	0	0	0.9260440642774316	4.087712188727465	next_day
9.340932436552384	PD155	47.42	external	6.54033	93.4596727847234	0	0	0.902721158598657	3.5748710498931895	next_day
9.510567021242222	PD188	93.86	external	10.62885	89.37115250990743	0	0	0.8957406010773826	3.554630642863816	next_day
9.146449396122053	PD068	33.8	external	10.00911	89.99088697603821	0	0	0.9428252931512203	3.5350791080155015	next_day
8.740250838284183	PD082	17.61	external	6.57541	93.42458555967676	0	0	0.9367258968577548	3.2090584917886815	next_day
9.249382782347313	PD038	37.83	external	9.2417	90.73403657122034	0.0242596925913168	0	0.9567169344283175	3.7821006710429055	next_day
9.746494446076372	PD050	112.55	external	4.00653	95.993470196045	0	0	0.9408874059705762	3.7946501014305265	next_day
8.350745750632925	PD152	11.57	external	8.86352	90.30387994030625	0.8326046963435048	0	0.8947852292495603	4.075462570493587	next_day
10.026311312799162	PD159	178.8	external	4.86379	95.1362063893908	0	0	0.9373334623198977	4.0462840233623645	next_day
8.28277696501079	PD069	9.06	external	4.05708	95.94292028882012	0	0	0.9070173259422114	3.754650489545202	next_day
9.82800416638881	PD200	127.08	external	7.2263	92.77370049533032	0	0	0.9230039052117772	3.712604105387118	next_day
8.136923057063342	PD134	5.79	external	15.17013	83.15713053103462	1.6727433164232524	0	0.9425788507500447	3.523060812815245	next_day
9.25858010309254	PD137	67.23	external	9.75387	89.37691990220033	0.8692146697431307	0	0.9242551399425774	3.9647099966073394	next_day
9.655005119647328	PD119	94.6	external	9.6127	88.93865551386368	1.4486463253065656	0	0.9451080175688448	3.7166196232563262	next_day
9.06386692530976	PD060	35.46	external	11.27569	87.29069330926228	1.4336162665570462	0	0.9200162170859423	3.5475953643649047	next_day
9.86101656756022	PD006	135.24	external	9.4971	90.50289748528652	0	0	0.9324631254050691	4.312843123556217	next_day
9.200249718348491	PD086	41.69	external	10.65267	88.54524050400566	0.8020888450321826	0	0.9368783720203508	4.01920925106028	next_day
9.428502734499174	PD004	55.39	external	8.91752	91.08247955622991	0	0	0.892872679058757	3.7270352185519378	next_day
9.087653468427803	PD187	34.15	external	7.03532	92.96468329727632	0	0	0.9311340022855249	3.9706488020355613	next_day
9.803475969680312	PD056	130.47	external	6.05314	93.94685818253036	0	0	0.9453499269899054	3.8936976039285387	next_day
9.504638935168105	PD041	65.73	external	11.09859	88.64014025451358	0.261272361537312	0	0.924377778266019	4.132774784040127	next_day
9.816589995775722	PD091	147.2	external	7.03457	91.80027474627713	1.1651543155172817	0	0.919850031243491	4.329389152650559	next_day
